transaction_id,member_id,book_id,branch_id,checkout_date,due_date,return_date,fine_amount
T005625,M0236,B0214,BR2,2024-08-27 16:02:00,2024-09-10 16:02:00,2024-09-09 16:02:00,0.0
T005626,M0756,B0177,BR3,2025-10-10 17:04:00,2025-10-24 17:04:00,2025-10-18 17:04:00,0.0
T005627,M0258,B0071,BR1,2025-06-18 11:28:00,2025-07-02 11:28:00,2025-06-28 11:28:00,0.0
T005628,M0162,B0159,BR1,2025-11-20 15:56:00,2025-12-04 15:56:00,2025-11-30 15:56:00,0.0
T005629,M0334,B0296,BR1,2025-04-25 13:57:00,2025-05-09 13:57:00,2025-05-28 13:57:00,4.75
T005630,M0192,B0002,BR1,2024-05-13 14:00:00,2024-05-27 14:00:00,2024-05-17 14:00:00,0.0
T005631,M0505,B0044,BR2,2024-11-18 19:41:00,2024-12-02 19:41:00,2024-11-25 19:41:00,0.0
T005632,M0774,B0189,BR1,2025-09-08 10:37:00,2025-09-22 10:37:00,2025-09-23 10:37:00,0.25
T005633,M0228,B0307,BR1,2024-03-05 14:12:00,2024-03-19 14:12:00,2024-03-16 14:12:00,0.0
T005634,M0240,B0407,BR4,2024-10-29 17:49:00,2024-11-12 17:49:00,2024-10-30 17:49:00,0.0
T005635,M0324,B0239,BR1,2024-05-27 11:17:00,2024-06-10 11:17:00,2024-06-01 11:17:00,0.0
T005636,M0118,B0069,BR1,2025-10-14 18:36:00,2025-10-28 18:36:00,2025-10-17 18:36:00,0.0
T005637,M0538,B0055,BR1,2025-08-11 17:17:00,2025-08-25 17:17:00,2025-08-25 17:17:00,0.0
T005638,M0155,B0212,BR2,2024-07-23 19:55:00,2024-08-06 19:55:00,2024-08-19 19:55:00,3.25
T005639,M0302,B0206,BR4,2025-11-25 09:30:00,2025-12-09 09:30:00,2025-11-27 09:30:00,0.0
T005640,M0621,B0349,BR2,2024-03-24 10:35:00,2024-04-07 10:35:00,2024-04-06 10:35:00,0.0
T005641,M0186,B0053,BR1,2025-04-03 15:55:00,2025-04-17 15:55:00,2025-04-12 15:55:00,0.0
T005642,M0148,B0340,BR4,2025-01-24 18:59:00,2025-02-07 18:59:00,2025-02-03 18:59:00,0.0
T005643,M0744,B0045,BR3,2025-09-10 12:06:00,2025-09-24 12:06:00,2025-09-22 12:06:00,0.0
T005644,M0003,B0302,BR2,2025-07-06 15:48:00,2025-07-20 15:48:00,2025-07-18 15:48:00,0.0
T005645,M0781,B0267,BR2,2024-06-28 16:49:00,2024-07-12 16:49:00,2024-07-04 16:49:00,0.0
T005646,M0339,B0350,BR1,2024-07-02 10:42:00,2024-07-16 10:42:00,2024-07-05 10:42:00,0.0
T005647,M0795,B0462,BR3,2025-10-07 13:50:00,2025-10-21 13:50:00,2025-11-06 13:50:00,4.0
T005648,M0232,B0377,BR4,2024-05-23 17:21:00,2024-06-06 17:21:00,2024-06-02 17:21:00,0.0
T005649,M0036,B0229,BR2,2025-01-30 19:26:00,2025-02-13 19:26:00,2025-02-10 19:26:00,0.0
T005650,M0032,B0467,BR1,2024-08-15 17:03:00,2024-08-29 17:03:00,2024-08-24 17:03:00,0.0
T005651,M0787,B0389,BR2,2024-04-04 17:41:00,2024-04-18 17:41:00,2024-04-08 17:41:00,0.0
T005652,M0019,B0023,BR4,2024-02-09 14:28:00,2024-02-23 14:28:00,2024-02-17 14:28:00,0.0
T005653,M0645,B0179,BR2,2024-10-11 18:57:00,2024-10-25 18:57:00,2024-10-19 18:57:00,0.0
T005654,M0794,B0480,BR3,2024-08-21 15:58:00,2024-09-04 15:58:00,2024-09-02 15:58:00,0.0
T005655,M0761,B0314,BR3,2024-11-29 17:21:00,2024-12-13 17:21:00,2024-11-30 17:21:00,0.0
T005656,M0363,B0247,BR3,2025-09-19 17:49:00,2025-10-03 17:49:00,2025-09-30 17:49:00,0.0
T005657,M0381,B0007,BR4,2025-01-14 17:36:00,2025-01-28 17:36:00,2025-01-25 17:36:00,0.0
T005658,M0442,B0191,BR3,2025-10-01 13:57:00,2025-10-15 13:57:00,2025-10-13 13:57:00,0.0
T005659,M0278,B0488,BR1,2025-02-17 19:13:00,2025-03-03 19:13:00,2025-02-19 19:13:00,0.0
T005660,M0645,B0320,BR2,2024-11-08 18:43:00,2024-11-22 18:43:00,2024-11-09 18:43:00,0.0
T005661,M0769,B0171,BR2,2025-08-29 16:16:00,2025-09-12 16:16:00,2025-09-01 16:16:00,0.0
T005662,M0268,B0101,BR4,2025-03-25 18:14:00,2025-04-08 18:14:00,2025-04-17 18:14:00,2.25
T005663,M0380,B0027,BR4,2024-05-09 16:07:00,2024-05-23 16:07:00,2024-05-10 16:07:00,0.0
T005664,M0102,B0351,BR1,2024-03-22 13:44:00,2024-04-05 13:44:00,2024-03-27 13:44:00,0.0
T005665,M0521,B0471,BR1,2024-05-14 16:33:00,2024-05-28 16:33:00,2024-05-17 16:33:00,0.0
T005666,M0348,B0460,BR2,2025-02-12 17:37:00,2025-02-26 17:37:00,2025-02-26 17:37:00,0.0
T005667,M0365,B0498,BR1,2024-02-28 14:32:00,2024-03-13 14:32:00,2024-03-13 14:32:00,0.0
T005668,M0285,B0168,BR3,2024-01-02 14:57:00,2024-01-16 14:57:00,2024-01-07 14:57:00,0.0
T005669,M0689,B0427,BR4,2024-04-16 19:46:00,2024-04-30 19:46:00,2024-04-29 19:46:00,0.0
T005670,M0704,B0096,BR2,2024-05-04 13:20:00,2024-05-18 13:20:00,2024-05-09 13:20:00,0.0
T005671,M0323,B0030,BR2,2024-01-12 13:06:00,2024-01-26 13:06:00,2024-01-25 13:06:00,0.0
T005672,M0681,B0193,BR1,2025-03-20 18:14:00,2025-04-03 18:14:00,2025-03-28 18:14:00,0.0
T005673,M0272,B0150,BR3,2025-10-31 16:32:00,2025-11-14 16:32:00,2025-11-08 16:32:00,0.0
T005674,M0439,B0422,BR3,2024-08-27 13:14:00,2024-09-10 13:14:00,2024-09-04 13:14:00,0.0
T005675,M0145,B0012,BR1,2024-09-22 15:19:00,2024-10-06 15:19:00,2024-10-05 15:19:00,0.0
T005676,M0255,B0096,BR2,2024-03-29 17:51:00,2024-04-12 17:51:00,2024-04-22 17:51:00,2.5
T005677,M0281,B0058,BR3,2025-05-06 11:46:00,2025-05-20 11:46:00,2025-05-20 11:46:00,0.0
T005678,M0548,B0287,BR1,2024-12-27 16:32:00,2025-01-10 16:32:00,2025-01-09 16:32:00,0.0
T005679,M0670,B0374,BR2,2025-09-06 19:01:00,2025-09-20 19:01:00,2025-09-14 19:01:00,0.0
T005680,M0286,B0303,BR3,2024-09-07 12:32:00,2024-09-21 12:32:00,2024-09-15 12:32:00,0.0
T005681,M0640,B0374,BR2,2024-05-08 09:55:00,2024-05-22 09:55:00,2024-05-16 09:55:00,0.0
T005682,M0104,B0305,BR2,2024-08-04 17:09:00,2024-08-18 17:09:00,2024-09-06 17:09:00,4.75
T005683,M0650,B0348,BR1,2024-06-14 15:57:00,2024-06-28 15:57:00,2024-06-16 15:57:00,0.0
T005684,M0739,B0139,BR1,2025-04-06 13:26:00,2025-04-20 13:26:00,2025-04-08 13:26:00,0.0
T005685,M0306,B0375,BR1,2025-03-23 18:17:00,2025-04-06 18:17:00,2025-03-27 18:17:00,0.0
T005686,M0486,B0001,BR4,2025-01-31 15:25:00,2025-02-14 15:25:00,2025-02-07 15:25:00,0.0
T005687,M0056,B0492,BR2,2024-07-28 12:20:00,2024-08-11 12:20:00,2024-08-03 12:20:00,0.0
T005688,M0704,B0049,BR2,2024-08-01 16:05:00,2024-08-15 16:05:00,2024-08-29 16:05:00,3.5
T005689,M0607,B0093,BR2,2025-08-01 13:04:00,2025-08-15 13:04:00,2025-08-10 13:04:00,0.0
T005690,M0466,B0304,BR2,2025-10-20 16:32:00,2025-11-03 16:32:00,2025-10-28 16:32:00,0.0
T005691,M0632,B0303,BR4,2025-11-24 16:57:00,2025-12-08 16:57:00,2025-12-03 16:57:00,0.0
T005692,M0027,B0303,BR1,2024-04-18 15:27:00,2024-05-02 15:27:00,2024-05-01 15:27:00,0.0
T005693,M0093,B0188,BR1,2025-06-29 15:21:00,2025-07-13 15:21:00,2025-07-12 15:21:00,0.0
T005694,M0593,B0120,BR2,2024-06-05 12:13:00,2024-06-19 12:13:00,2024-06-06 12:13:00,0.0
T005695,M0146,B0389,BR4,2024-09-02 16:52:00,2024-09-16 16:52:00,2024-09-12 16:52:00,0.0
T005696,M0033,B0191,BR1,2025-02-27 14:20:00,2025-03-13 14:20:00,2025-03-22 14:20:00,2.25
T005697,M0132,B0244,BR2,2024-09-15 19:39:00,2024-09-29 19:39:00,2024-09-28 19:39:00,0.0
T005698,M0420,B0286,BR4,2024-01-08 17:25:00,2024-01-22 17:25:00,2024-02-05 17:25:00,3.5
T005699,M0468,B0330,BR3,2024-03-12 16:55:00,2024-03-26 16:55:00,2024-03-17 16:55:00,0.0
T005700,M0501,B0007,BR3,2025-06-30 15:13:00,2025-07-14 15:13:00,2025-07-03 15:13:00,0.0
T005701,M0080,B0227,BR2,2024-03-16 18:23:00,2024-03-30 18:23:00,2024-03-30 18:23:00,0.0
T005702,M0252,B0098,BR4,2024-06-30 17:33:00,2024-07-14 17:33:00,2024-07-04 17:33:00,0.0
T005703,M0033,B0243,BR1,2024-01-01 10:21:00,2024-01-15 10:21:00,2024-01-20 10:21:00,1.25
T005704,M0288,B0364,BR1,2024-02-03 11:13:00,2024-02-17 11:13:00,2024-02-12 11:13:00,0.0
T005705,M0621,B0043,BR2,2024-07-17 13:20:00,2024-07-31 13:20:00,2024-07-29 13:20:00,0.0
T005706,M0138,B0102,BR1,2024-03-20 15:04:00,2024-04-03 15:04:00,2024-04-01 15:04:00,0.0
T005707,M0344,B0450,BR2,2024-03-19 17:51:00,2024-04-02 17:51:00,2024-03-30 17:51:00,0.0
T005708,M0745,B0237,BR4,2024-11-24 13:56:00,2024-12-08 13:56:00,2024-12-08 13:56:00,0.0
T005709,M0366,B0177,BR1,2025-02-03 11:25:00,2025-02-17 11:25:00,2025-02-13 11:25:00,0.0
T005710,M0047,B0079,BR1,2025-03-15 16:24:00,2025-03-29 16:24:00,2025-03-20 16:24:00,0.0
T005711,M0063,B0471,BR1,2025-11-17 14:37:00,2025-12-01 14:37:00,2025-11-25 14:37:00,0.0
T005712,M0697,B0200,BR1,2025-12-30 17:01:00,2026-01-13 17:01:00,,0.0
T005713,M0212,B0399,BR2,2024-07-30 15:33:00,2024-08-13 15:33:00,2024-08-05 15:33:00,0.0
T005714,M0494,B0282,BR1,2025-05-23 09:50:00,2025-06-06 09:50:00,2025-05-27 09:50:00,0.0
T005715,M0180,B0415,BR4,2024-01-05 15:22:00,2024-01-19 15:22:00,2024-01-15 15:22:00,0.0
T005716,M0133,B0324,BR1,2025-11-10 15:24:00,2025-11-24 15:24:00,2025-11-15 15:24:00,0.0
T005717,M0355,B0296,BR2,2025-01-20 12:18:00,2025-02-03 12:18:00,2025-01-21 12:18:00,0.0
T005718,M0239,B0379,BR1,2024-05-23 15:25:00,2024-06-06 15:25:00,2024-06-03 15:25:00,0.0
T005719,M0049,B0335,BR2,2025-11-27 12:40:00,2025-12-11 12:40:00,2025-12-27 12:40:00,4.0
T005720,M0596,B0170,BR2,2025-08-22 10:59:00,2025-09-05 10:59:00,2025-08-24 10:59:00,0.0
T005721,M0214,B0177,BR2,2025-10-24 15:26:00,2025-11-07 15:26:00,2025-11-20 15:26:00,3.25
T005722,M0123,B0465,BR3,2025-07-30 14:01:00,2025-08-13 14:01:00,2025-08-30 14:01:00,4.25
T005723,M0523,B0289,BR3,2025-03-19 11:30:00,2025-04-02 11:30:00,2025-04-02 11:30:00,0.0
T005724,M0229,B0418,BR1,2024-02-09 14:45:00,2024-02-23 14:45:00,2024-02-20 14:45:00,0.0
T005725,M0793,B0348,BR4,2024-08-30 14:16:00,2024-09-13 14:16:00,2024-09-22 14:16:00,2.25
T005726,M0211,B0019,BR2,2024-11-18 13:24:00,2024-12-02 13:24:00,2024-12-15 13:24:00,3.25
T005727,M0428,B0335,BR3,2025-02-13 18:17:00,2025-02-27 18:17:00,2025-02-17 18:17:00,0.0
T005728,M0185,B0063,BR1,2025-07-14 16:36:00,2025-07-28 16:36:00,2025-07-16 16:36:00,0.0
T005729,M0448,B0200,BR2,2024-06-26 17:41:00,2024-07-10 17:41:00,2024-06-27 17:41:00,0.0
T005730,M0380,B0068,BR4,2025-05-09 17:50:00,2025-05-23 17:50:00,2025-06-04 17:50:00,3.0
T005731,M0356,B0296,BR2,2024-01-16 13:34:00,2024-01-30 13:34:00,2024-01-22 13:34:00,0.0
T005732,M0134,B0461,BR3,2025-06-20 15:14:00,2025-07-04 15:14:00,2025-06-29 15:14:00,0.0
T005733,M0760,B0120,BR1,2025-02-26 14:18:00,2025-03-12 14:18:00,2025-03-18 14:18:00,1.5
T005734,M0542,B0435,BR1,2024-05-24 13:57:00,2024-06-07 13:57:00,2024-06-19 13:57:00,3.0
T005735,M0265,B0479,BR2,2024-09-30 13:34:00,2024-10-14 13:34:00,2024-10-01 13:34:00,0.0
T005736,M0377,B0206,BR1,2024-11-01 14:23:00,2024-11-15 14:23:00,2024-11-26 14:23:00,2.75
T005737,M0235,B0161,BR3,2024-05-12 18:28:00,2024-05-26 18:28:00,2024-05-19 18:28:00,0.0
T005738,M0098,B0269,BR1,2025-09-24 16:19:00,2025-10-08 16:19:00,2025-10-03 16:19:00,0.0
T005739,M0578,B0264,BR2,2025-04-11 13:31:00,2025-04-25 13:31:00,2025-04-17 13:31:00,0.0
T005740,M0148,B0396,BR4,2025-08-28 18:27:00,2025-09-11 18:27:00,2025-09-03 18:27:00,0.0
T005741,M0744,B0384,BR3,2024-09-09 12:08:00,2024-09-23 12:08:00,2024-09-22 12:08:00,0.0
T005742,M0089,B0004,BR4,2025-03-22 15:39:00,2025-04-05 15:39:00,2025-04-18 15:39:00,3.25
T005743,M0733,B0479,BR3,2024-03-17 17:38:00,2024-03-31 17:38:00,2024-04-01 17:38:00,0.25
T005744,M0523,B0135,BR3,2024-02-14 12:26:00,2024-02-28 12:26:00,2024-02-19 12:26:00,0.0
T005745,M0291,B0129,BR3,2025-04-07 16:54:00,2025-04-21 16:54:00,2025-04-11 16:54:00,0.0
T005746,M0564,B0152,BR1,2025-08-04 13:59:00,2025-08-18 13:59:00,2025-08-06 13:59:00,0.0
T005747,M0440,B0053,BR1,2024-04-12 11:05:00,2024-04-26 11:05:00,2024-04-23 11:05:00,0.0
T005748,M0564,B0300,BR1,2024-04-05 17:08:00,2024-04-19 17:08:00,2024-04-11 17:08:00,0.0
T005749,M0306,B0430,BR1,2024-10-30 11:26:00,2024-11-13 11:26:00,2024-11-08 11:26:00,0.0
T005750,M0493,B0336,BR1,2025-09-05 16:26:00,2025-09-19 16:26:00,2025-09-18 16:26:00,0.0
T005751,M0459,B0033,BR2,2024-11-06 14:07:00,2024-11-20 14:07:00,2024-11-19 14:07:00,0.0
T005752,M0711,B0346,BR3,2024-09-09 11:55:00,2024-09-23 11:55:00,2024-09-27 11:55:00,1.0
T005753,M0671,B0097,BR3,2025-03-21 15:54:00,2025-04-04 15:54:00,2025-03-22 15:54:00,0.0
T005754,M0352,B0317,BR2,2025-03-03 14:52:00,2025-03-17 14:52:00,2025-03-17 14:52:00,0.0
T005755,M0759,B0249,BR4,2025-04-14 17:43:00,2025-04-28 17:43:00,2025-04-23 17:43:00,0.0
T005756,M0598,B0190,BR1,2024-04-22 12:20:00,2024-05-06 12:20:00,2024-04-25 12:20:00,0.0
T005757,M0008,B0144,BR4,2024-09-27 12:14:00,2024-10-11 12:14:00,2024-10-03 12:14:00,0.0
T005758,M0310,B0410,BR2,2024-12-17 18:37:00,2024-12-31 18:37:00,2025-01-19 18:37:00,4.75
T005759,M0604,B0219,BR3,2025-08-13 13:50:00,2025-08-27 13:50:00,2025-09-07 13:50:00,2.75
T005760,M0178,B0130,BR3,2024-06-10 13:44:00,2024-06-24 13:44:00,2024-06-11 13:44:00,0.0
T005761,M0383,B0490,BR2,2025-04-25 16:20:00,2025-05-09 16:20:00,2025-04-26 16:20:00,0.0
T005762,M0243,B0493,BR2,2025-09-23 12:54:00,2025-10-07 12:54:00,2025-10-03 12:54:00,0.0
T005763,M0735,B0142,BR1,2025-03-24 14:19:00,2025-04-07 14:19:00,2025-04-04 14:19:00,0.0
T005764,M0706,B0276,BR1,2024-10-01 16:36:00,2024-10-15 16:36:00,2024-11-01 16:36:00,4.25
T005765,M0215,B0492,BR3,2025-12-27 11:54:00,2026-01-10 11:54:00,,0.0
T005766,M0277,B0146,BR3,2025-02-19 15:00:00,2025-03-05 15:00:00,2025-03-15 15:00:00,2.5
T005767,M0601,B0174,BR1,2025-04-01 15:32:00,2025-04-15 15:32:00,2025-04-08 15:32:00,0.0
T005768,M0652,B0490,BR1,2024-12-13 14:50:00,2024-12-27 14:50:00,2024-12-14 14:50:00,0.0
T005769,M0208,B0129,BR1,2024-02-11 17:20:00,2024-02-25 17:20:00,2024-02-18 17:20:00,0.0
T005770,M0098,B0137,BR1,2024-05-13 17:29:00,2024-05-27 17:29:00,2024-06-07 17:29:00,2.75
T005771,M0029,B0103,BR4,2025-10-17 14:25:00,2025-10-31 14:25:00,2025-10-25 14:25:00,0.0
T005772,M0213,B0206,BR2,2025-08-13 18:17:00,2025-08-27 18:17:00,2025-08-25 18:17:00,0.0
T005773,M0760,B0191,BR1,2024-01-02 16:17:00,2024-01-16 16:17:00,2024-01-29 16:17:00,3.25
T005774,M0643,B0279,BR1,2024-03-04 16:18:00,2024-03-18 16:18:00,2024-03-09 16:18:00,0.0
T005775,M0563,B0447,BR1,2025-04-11 14:27:00,2025-04-25 14:27:00,2025-04-13 14:27:00,0.0
T005776,M0762,B0205,BR1,2025-04-17 09:53:00,2025-05-01 09:53:00,2025-04-23 09:53:00,0.0
T005777,M0006,B0091,BR2,2025-02-25 15:12:00,2025-03-11 15:12:00,2025-02-26 15:12:00,0.0
T005778,M0422,B0087,BR3,2025-04-12 11:45:00,2025-04-26 11:45:00,2025-04-24 11:45:00,0.0
T005779,M0269,B0063,BR1,2024-01-04 10:56:00,2024-01-18 10:56:00,2024-01-14 10:56:00,0.0
T005780,M0520,B0093,BR1,2025-06-26 14:55:00,2025-07-10 14:55:00,2025-07-07 14:55:00,0.0
T005781,M0786,B0435,BR1,2025-08-03 18:29:00,2025-08-17 18:29:00,2025-08-15 18:29:00,0.0
T005782,M0085,B0458,BR2,2025-03-18 17:45:00,2025-04-01 17:45:00,2025-04-21 17:45:00,5.0
T005783,M0718,B0447,BR1,2025-09-13 14:11:00,2025-09-27 14:11:00,2025-09-25 14:11:00,0.0
T005784,M0039,B0007,BR3,2024-08-07 12:23:00,2024-08-21 12:23:00,2024-08-10 12:23:00,0.0
T005785,M0768,B0326,BR3,2024-08-23 15:15:00,2024-09-06 15:15:00,2024-09-24 15:15:00,4.5
T005786,M0736,B0027,BR1,2024-02-22 15:52:00,2024-03-07 15:52:00,2024-03-05 15:52:00,0.0
T005787,M0547,B0358,BR1,2024-03-24 14:24:00,2024-04-07 14:24:00,2024-04-23 14:24:00,4.0
T005788,M0644,B0193,BR1,2025-08-15 16:03:00,2025-08-29 16:03:00,2025-08-18 16:03:00,0.0
T005789,M0756,B0297,BR3,2024-01-04 17:37:00,2024-01-18 17:37:00,2024-01-14 17:37:00,0.0
T005790,M0457,B0458,BR3,2024-09-18 12:52:00,2024-10-02 12:52:00,2024-09-23 12:52:00,0.0
T005791,M0157,B0417,BR3,2025-12-11 11:10:00,2025-12-25 11:10:00,2026-01-02 11:10:00,2.0
T005792,M0186,B0188,BR1,2025-03-11 12:27:00,2025-03-25 12:27:00,2025-03-13 12:27:00,0.0
T005793,M0594,B0356,BR3,2025-11-20 14:38:00,2025-12-04 14:38:00,2025-12-10 14:38:00,1.5
T005794,M0784,B0179,BR2,2025-01-14 17:55:00,2025-01-28 17:55:00,2025-01-25 17:55:00,0.0
T005795,M0470,B0323,BR2,2025-02-08 10:45:00,2025-02-22 10:45:00,2025-02-16 10:45:00,0.0
T005796,M0183,B0184,BR2,2025-04-04 19:56:00,2025-04-18 19:56:00,2025-04-07 19:56:00,0.0
T005797,M0182,B0305,BR4,2024-11-20 15:16:00,2024-12-04 15:16:00,2024-11-30 15:16:00,0.0
T005798,M0425,B0206,BR4,2025-11-03 13:07:00,2025-11-17 13:07:00,2025-11-17 13:07:00,0.0
T005799,M0541,B0410,BR3,2024-10-31 14:55:00,2024-11-14 14:55:00,2024-11-02 14:55:00,0.0
T005800,M0446,B0095,BR1,2024-05-28 14:57:00,2024-06-11 14:57:00,2024-06-09 14:57:00,0.0
T005801,M0307,B0054,BR1,2024-04-11 18:46:00,2024-04-25 18:46:00,2024-04-24 18:46:00,0.0
T005802,M0002,B0315,BR1,2024-10-19 14:41:00,2024-11-02 14:41:00,2024-10-22 14:41:00,0.0
T005803,M0646,B0239,BR3,2025-02-18 11:12:00,2025-03-04 11:12:00,2025-03-06 11:12:00,0.5
T005804,M0507,B0335,BR1,2025-04-07 17:38:00,2025-04-21 17:38:00,2025-05-04 17:38:00,3.25
T005805,M0071,B0345,BR2,2025-08-26 16:43:00,2025-09-09 16:43:00,2025-09-05 16:43:00,0.0
T005806,M0622,B0037,BR4,2024-08-16 13:33:00,2024-08-30 13:33:00,2024-08-20 13:33:00,0.0
T005807,M0729,B0364,BR1,2024-11-05 10:11:00,2024-11-19 10:11:00,2024-11-07 10:11:00,0.0
T005808,M0570,B0260,BR2,2024-07-20 12:47:00,2024-08-03 12:47:00,2024-08-02 12:47:00,0.0
T005809,M0560,B0214,BR2,2024-12-17 17:35:00,2024-12-31 17:35:00,2024-12-21 17:35:00,0.0
T005810,M0619,B0469,BR2,2025-01-29 17:29:00,2025-02-12 17:29:00,2025-02-13 17:29:00,0.25
T005811,M0362,B0179,BR1,2024-02-24 14:56:00,2024-03-09 14:56:00,2024-03-02 14:56:00,0.0
T005812,M0015,B0244,BR1,2024-12-17 15:57:00,2024-12-31 15:57:00,2024-12-23 15:57:00,0.0
T005813,M0788,B0124,BR4,2024-07-30 15:37:00,2024-08-13 15:37:00,2024-08-01 15:37:00,0.0
T005814,M0303,B0473,BR4,2025-03-05 11:50:00,2025-03-19 11:50:00,2025-03-15 11:50:00,0.0
T005815,M0126,B0359,BR1,2024-04-10 18:11:00,2024-04-24 18:11:00,2024-04-13 18:11:00,0.0
T005816,M0040,B0310,BR1,2024-01-08 14:44:00,2024-01-22 14:44:00,2024-01-18 14:44:00,0.0
T005817,M0506,B0319,BR2,2025-10-03 13:51:00,2025-10-17 13:51:00,2025-10-04 13:51:00,0.0
T005818,M0137,B0004,BR4,2025-02-26 16:35:00,2025-03-12 16:35:00,2025-02-27 16:35:00,0.0
T005819,M0577,B0006,BR2,2025-10-29 14:10:00,2025-11-12 14:10:00,2025-11-03 14:10:00,0.0
T005820,M0074,B0123,BR2,2024-04-20 14:49:00,2024-05-04 14:49:00,2024-05-04 14:49:00,0.0
T005821,M0653,B0284,BR3,2025-01-15 10:30:00,2025-01-29 10:30:00,2025-01-29 10:30:00,0.0
T005822,M0032,B0369,BR1,2024-08-19 09:20:00,2024-09-02 09:20:00,2024-08-29 09:20:00,0.0
T005823,M0463,B0060,BR2,2025-01-13 17:50:00,2025-01-27 17:50:00,2025-01-27 17:50:00,0.0
T005824,M0297,B0161,BR1,2025-10-23 19:43:00,2025-11-06 19:43:00,2025-11-22 19:43:00,4.0
T005825,M0536,B0265,BR1,2025-01-27 13:33:00,2025-02-10 13:33:00,2025-02-03 13:33:00,0.0
T005826,M0647,B0378,BR2,2024-05-25 13:09:00,2024-06-08 13:09:00,2024-06-08 13:09:00,0.0
T005827,M0098,B0167,BR1,2025-07-12 14:49:00,2025-07-26 14:49:00,2025-07-26 14:49:00,0.0
T005828,M0489,B0154,BR3,2024-10-03 14:21:00,2024-10-17 14:21:00,2024-10-14 14:21:00,0.0
T005829,M0014,B0227,BR1,2024-11-17 13:56:00,2024-12-01 13:56:00,2024-11-19 13:56:00,0.0
T005830,M0061,B0209,BR1,2025-10-08 13:52:00,2025-10-22 13:52:00,2025-10-19 13:52:00,0.0
T005831,M0636,B0287,BR2,2025-06-07 14:36:00,2025-06-21 14:36:00,2025-06-11 14:36:00,0.0
T005832,M0493,B0335,BR1,2025-10-27 15:58:00,2025-11-10 15:58:00,2025-10-31 15:58:00,0.0
T005833,M0499,B0459,BR2,2024-02-24 13:39:00,2024-03-09 13:39:00,2024-02-27 13:39:00,0.0
T005834,M0233,B0251,BR1,2025-10-03 13:11:00,2025-10-17 13:11:00,2025-10-06 13:11:00,0.0
T005835,M0224,B0278,BR1,2024-02-02 14:25:00,2024-02-16 14:25:00,2024-02-27 14:25:00,2.75
T005836,M0065,B0141,BR3,2025-04-18 15:34:00,2025-05-02 15:34:00,2025-05-03 15:34:00,0.25
T005837,M0315,B0356,BR1,2025-05-20 14:54:00,2025-06-03 14:54:00,2025-05-30 14:54:00,0.0
T005838,M0085,B0239,BR2,2025-11-29 16:49:00,2025-12-13 16:49:00,2025-12-16 16:49:00,0.75
T005839,M0026,B0186,BR4,2024-03-06 17:26:00,2024-03-20 17:26:00,2024-03-24 17:26:00,1.0
T005840,M0221,B0311,BR1,2025-04-19 13:42:00,2025-05-03 13:42:00,2025-04-20 13:42:00,0.0
T005841,M0463,B0278,BR2,2025-05-24 14:55:00,2025-06-07 14:55:00,2025-06-02 14:55:00,0.0
T005842,M0634,B0278,BR2,2025-05-12 13:15:00,2025-05-26 13:15:00,2025-06-07 13:15:00,3.0
T005843,M0396,B0286,BR1,2024-08-03 13:41:00,2024-08-17 13:41:00,2024-08-10 13:41:00,0.0
T005844,M0361,B0188,BR3,2024-09-02 19:39:00,2024-09-16 19:39:00,2024-09-16 19:39:00,0.0
T005845,M0080,B0353,BR2,2024-01-31 17:25:00,2024-02-14 17:25:00,2024-02-11 17:25:00,0.0
T005846,M0276,B0097,BR4,2024-02-22 13:31:00,2024-03-07 13:31:00,2024-03-02 13:31:00,0.0
T005847,M0382,B0140,BR3,2024-04-06 17:46:00,2024-04-20 17:46:00,2024-04-14 17:46:00,0.0
T005848,M0361,B0275,BR3,2024-01-29 15:14:00,2024-02-12 15:14:00,2024-02-03 15:14:00,0.0
T005849,M0231,B0041,BR1,2024-04-15 16:09:00,2024-04-29 16:09:00,2024-04-23 16:09:00,0.0
T005850,M0516,B0487,BR2,2024-10-14 12:14:00,2024-10-28 12:14:00,2024-10-16 12:14:00,0.0
T005851,M0431,B0197,BR3,2025-09-29 13:22:00,2025-10-13 13:22:00,2025-10-17 13:22:00,1.0
T005852,M0147,B0129,BR1,2025-01-07 12:08:00,2025-01-21 12:08:00,2025-01-17 12:08:00,0.0
T005853,M0444,B0402,BR1,2025-02-22 11:44:00,2025-03-08 11:44:00,2025-02-26 11:44:00,0.0
T005854,M0651,B0400,BR1,2024-11-08 11:52:00,2024-11-22 11:52:00,2024-12-01 11:52:00,2.25
T005855,M0717,B0296,BR1,2025-10-27 14:39:00,2025-11-10 14:39:00,2025-11-07 14:39:00,0.0
T005856,M0693,B0126,BR2,2024-05-09 19:09:00,2024-05-23 19:09:00,2024-05-21 19:09:00,0.0
T005857,M0151,B0091,BR1,2024-08-20 16:18:00,2024-09-03 16:18:00,2024-09-03 16:18:00,0.0
T005858,M0691,B0106,BR2,2025-01-27 19:29:00,2025-02-10 19:29:00,2025-01-30 19:29:00,0.0
T005859,M0585,B0338,BR3,2025-02-19 16:25:00,2025-03-05 16:25:00,2025-03-05 16:25:00,0.0
T005860,M0152,B0012,BR1,2025-12-21 17:24:00,2026-01-04 17:24:00,2026-01-04 17:24:00,0.0
T005861,M0591,B0118,BR1,2024-02-18 13:41:00,2024-03-03 13:41:00,2024-02-26 13:41:00,0.0
